newsgroup,id,text
talk.politics.mideast,77817,>         Sever. JCAG and SDPA claim responsibility.
talk.politics.mideast,77817,> 
talk.politics.mideast,77817,Don't you find it weak that all of Serdars enemies are  
talk.politics.mideast,77817,Fascist/NAZI/barbarian/_________fill in the blank with any catch all bad term.
talk.politics.mideast,77817,
talk.politics.mideast,77817,> It is public knowledge that ...
talk.politics.mideast,77817,"> Hagopian, began his notorious career as a member of the terrorist "
talk.politics.mideast,77817,> group which perpetrated the massacre of the Israeli athletes at the
talk.politics.mideast,77817,> Munich Olympics in 1972.
talk.politics.mideast,77817,
talk.politics.mideast,77817,"Public knowlege?  I was not aware of that.  NOW I see, the ARMENIANS decide to  "
talk.politics.mideast,77817,"kill the Israeli athletes in 1972 as PRACTICE.  I was confused, but thanks for  "
talk.politics.mideast,77817,clearing that up.
talk.politics.mideast,77817,> And the 'Armenian Foundation' stole from the 
talk.politics.mideast,77817,> children of Turkiye to fund the criminal activities of the ASALA/SDPA/ARF
talk.politics.mideast,77817,> terrorists in their cold-blooded murder of defenceless Turkish and
talk.politics.mideast,77817,> Kurdish people. 
talk.politics.mideast,77817,
talk.politics.mideast,77817,"Wow, you are on a roll with the accusations today Serdar, so how did the  "
talk.politics.mideast,77817,Armenians steal from the Turkish children?  Was it their lunch money?  This is  
talk.politics.mideast,77817,very cute how you inserted children in this fill in the blank accusation sheet  
talk.politics.mideast,77817,you fill out every day.  It really touches my heart.  Oh and thank you for  
talk.politics.mideast,77817,letting me know that Kurds and Armenians hate each other.  I was not aware of  
talk.politics.mideast,77817,this.  The only time I have ever talked about Kurds it was about the WONDERFUL  
talk.politics.mideast,77817,treatment they were recieving in Turkey.  They must have a high incedence of  
talk.politics.mideast,77817,insanity because there sure are a lot of them fighting against the  
talk.politics.mideast,77817,non-oppresive Turkish government that has let their culture flower over the  
talk.politics.mideast,77817,past 70 years.
talk.politics.mideast,77817,
talk.politics.mideast,77817,> THE ARMENIAN FOUNDATION PROVIDED 30 BILLION TL TO ASALA
talk.politics.mideast,77817,> 
talk.politics.mideast,77817,">     01/09/92, MILLIYET-- The Armenian Foundation based in"
talk.politics.mideast,77817,> Istanbul is found to have provided 30 billion Turkish Lira ($6
talk.politics.mideast,77817,> million) to the Armenian terrorist organization ASALA which have
talk.politics.mideast,77817,> murdered several Turkish diplomats abroad... 
talk.politics.mideast,77817,
talk.politics.mideast,77817,Thanks for the unbiased TURKISH MEDIA SOURCE.  I am sure the Milliyet is rated  
talk.politics.mideast,77817,number one for accuracy and truth.
talk.politics.mideast,77817,
talk.politics.mideast,77817,"> The deadliest of terrorist assassins,"
talk.politics.mideast,77817,"> Carlos, proclaimed on Spanish television that his organization had"
talk.politics.mideast,77817,> entered into a working relationship with Armenian terrorists and they
talk.politics.mideast,77817,> are using drug trafficking to raise money 'to continue' to slaughter
talk.politics.mideast,77817,> innocent people. 
talk.politics.mideast,77817,
talk.politics.mideast,77817,Innocent?  Is that what terrorists call their victims?  I have never heard of  
talk.politics.mideast,77817,"terrorists calling their victims innocent.  ""Yes, folks in other news the IRA  "
talk.politics.mideast,77817,public relations department reported that it had killed 20 innocent victims in  
talk.politics.mideast,77817,"a car bombing...  ""  Nope Serdar, I don't think so."
talk.politics.mideast,77817, 
talk.politics.mideast,77817,> As for the Armenian genocide of 2.5 million Muslim people between 
talk.politics.mideast,77817,> 1914 and 1920:
talk.politics.mideast,77817,> 
talk.politics.mideast,77817,"Oops you almost forgot to fill in the ""Say something about Turks being killed  "
talk.politics.mideast,77817,"by Armenians here"" section of your note."
talk.politics.mideast,77817,
talk.politics.mideast,77817,> Serdar Argic
talk.politics.mideast,77817,
talk.politics.mideast,77817,"Yeah sure you are really Serdar Argic, and I am really BOB HOPE!!!!  So you may  "
talk.politics.mideast,77817,have ALREADY won 10 MILLION DOLLARS!!!  Unfortunately for you the Armenian  
talk.politics.mideast,77817,Foundation in Istambul is SURE to steal it from you on the subway and then give  
talk.politics.mideast,77817,"it to terrorists to kill innocent Kurds and innocent Israeli athletes.  Ahhh,  "
talk.politics.mideast,77817,when are you going to take me to this fantasy world of yours??
talk.politics.mideast,77818,From: raffi@watnxt08.ucr.edu (Raffi R Kojian)
talk.politics.mideast,77818,Subject: Turkey is PERFECT!  I am moving there.
talk.politics.mideast,77818,Lines: 27
talk.politics.mideast,77818,Nntp-Posting-Host: watnxt04.ucr.edu
talk.politics.mideast,77818,
talk.politics.mideast,77818,"Well everybody,"
talk.politics.mideast,77818,
talk.politics.mideast,77818,"After reading tons of notes by Serdar, I have come to the following conclusion.   "
talk.politics.mideast,77818,"Turkey is PERFECT, and no Turk has ever made a mistake.  He has proved to me at  "
talk.politics.mideast,77818,"least that the land occupied by Turkey today, was ALWAYS lived in peacefully by  "
talk.politics.mideast,77818,Turks.  (Including Istanbul AKA Constantinople)  They treat their minorities  
talk.politics.mideast,77818,like gods and have only done good while all of their evil neighbors attacked  
talk.politics.mideast,77818,"them.  Somehow, despite these evil neighbors capable of nothing but murder  "
talk.politics.mideast,77818,"their population has exploded to almost 60 million in Turkey alone. (Note,  "
talk.politics.mideast,77818,Armenian worldwide population is approximately 7 million total)  I want to go  
talk.politics.mideast,77818,"to this heaven on earth and meet the race that has made Serdar possible, that  "
talk.politics.mideast,77818,"has persevered, and has become a mecca for human rights lovers.  (Amnesty  "
talk.politics.mideast,77818,"International must have bad sources, Turkey would never torture its citizens,  "
talk.politics.mideast,77818,"treat minorities badly, or kidnap 7 foreign journalists last year alone, who  "
talk.politics.mideast,77818,"incidentally are still missing), what I am trying to say is I WANT TO BE A  "
talk.politics.mideast,77818,TURK!!!!
talk.politics.mideast,77818,
talk.politics.mideast,77818,Now back to reality.  I have once again been astounded by Serdars ability to  
talk.politics.mideast,77818,"ignore all truth, all truly difficult questions, and go on to his encyclopedia  "
talk.politics.mideast,77818,of quotes and sources that can be pasted into any note BY THE PAGE!  Anybody at  
talk.politics.mideast,77818,"all who has believed ANYTHING he has said, please step forward.  Let him know  "
talk.politics.mideast,77818,"he hasn't been wasting his time, that SOMEBODY out there can be convinced by  "
talk.politics.mideast,77818,"the volume of e-mail you can produce, not the quality of the content. Well I am  "
talk.politics.mideast,77818,"off now.  I will go dream  some more about that perfect place, that nirvana,  "
talk.politics.mideast,77818,"that utopia, that xanadu, that TURKEY!  "
talk.politics.mideast,77818,
talk.politics.mideast,77818,n_w$$h
talk.politics.mideast,77819,From: tclock@orion.oac.uci.edu (Tim Clock)
talk.politics.mideast,77819,Subject: Re: Genuine Admission From A Genuine Homosexual
talk.politics.mideast,77819,Nntp-Posting-Host: orion.oac.uci.edu
talk.politics.mideast,77819,"Organization: University of California, Irvine"
talk.politics.mideast,77819,Lines: 15
talk.politics.mideast,77819,
talk.politics.mideast,77819,In article <10thpbd$5sn@usenet.INS.CWRU.Edu> aa824@cleveland.Freenet.Edu (Mark Ira Kaufman) writes:
talk.politics.mideast,77819,>
talk.politics.mideast,77819,>   I  must  finally  admit the total truth that is central to the
talk.politics.mideast,77819,>core of my being.
talk.politics.mideast,77819,>
talk.politics.mideast,77819,>your erection insinuating itself into my kosher rectum always will.
talk.politics.mideast,77819,>
talk.politics.mideast,77819,>                                =Mark=
talk.politics.mideast,77819,
talk.politics.mideast,77819,What say you and Nick go somewhere else with this shool yard crap.
talk.politics.mideast,77819,--
talk.politics.mideast,77819,Tim Clock                                   Ph.D./Graduate student
talk.politics.mideast,77819,"UCI  tel#: 714,8565361                      Department of Politics and Society"
talk.politics.mideast,77819,"     fax#: 714,8568441                      University of California - Irvine"
talk.politics.mideast,77819,"Home tel#: 714,8563446                      Irvine, CA 92717"
talk.politics.mideast,77820,From: sera@zuma.UUCP (Serdar Argic)
talk.politics.mideast,77820,Subject: Re: Coward Cosar
talk.politics.mideast,77820,Organization: zuma
talk.politics.mideast,77820,Distribution: world
talk.politics.mideast,77820,Lines: 37
talk.politics.mideast,77820,
talk.politics.mideast,77820,In article <1th4mg$53f@usenet.INS.CWRU.Edu> aa824@cleveland.Freenet.Edu (Mark Ira Kaufman) writes:
talk.politics.mideast,77820,
talk.politics.mideast,77820,>    for Arab armies to attack Israel on Yom Kippur?  I suppose it
talk.politics.mideast,77820,>    is brave to slaughter athletes at the Olympics?  Or maybe you
talk.politics.mideast,77820,
talk.politics.mideast,77820,"Dirty Cosar pig has been doing just that for a long, long time."
talk.politics.mideast,77820,
talk.politics.mideast,77820,"Source: ""Ahmet Cosar said to have been part of 1992 Terror Attack at"
talk.politics.mideast,77820,"MacDonalds in Munich,"" The Fuckersville Reporter, February 7, 1993, p. 1."
talk.politics.mideast,77820,
talk.politics.mideast,77820,"""Le Merde, the influential Anatolia daily, based on unidentified sources,"
talk.politics.mideast,77820,"claimed last week that Ahmet Cosar, the founder and leader of one"
talk.politics.mideast,77820,faction of the Big Mac Funny Army for the Liberation of Flies from the
talk.politics.mideast,77820,"Spider Webs (BMFALFSW), was among the Argic led terrorists who staged an"
talk.politics.mideast,77820,attack on the toilets at MacDonalds fast food restaurant in Munich...
talk.politics.mideast,77820,
talk.politics.mideast,77820,"Le Merde added that up to 1992, Cosar operated out of tygra.michigan.com,"
talk.politics.mideast,77820,but escaped from the country when Bullshit bikers entered the city. It was
talk.politics.mideast,77820,about this time that a statement issued by BMFALFSW claimed that Mr. Cosar
talk.politics.mideast,77820,"was dead of wounds suffered during a mailbombing by bdb@becker.gts.org,"
talk.politics.mideast,77820,although it is generally believed that the mysterious leader is alive and
talk.politics.mideast,77820,"well and presently is residing alternately in Fuckersville, Bullshitia, and"
talk.politics.mideast,77820,"Zuma, Stupidia. The paper also noted that the communist government of"
talk.politics.mideast,77820,Sexual Maniac Hasan B. Mutlu and his F.U.C.K.A.L.L party accepted the
talk.politics.mideast,77820,"Zumabot's underground leader with ""open arms"" and still providing him"
talk.politics.mideast,77820,with assistance in exchange for pornographic material.
talk.politics.mideast,77820,
talk.politics.mideast,77820,Le Merde further adds that BMFALFSW derives only a small portion of its
talk.politics.mideast,77820,"expenditures from wealthy drug lords who support the cause, with the rest "
talk.politics.mideast,77820,coming either from other sources or from proceeds of an involvement in
talk.politics.mideast,77820,"child-porn trafficking."""
talk.politics.mideast,77820,
talk.politics.mideast,77820,Serdar Argic
talk.politics.mideast,77820,
talk.politics.mideast,77820,"                           'We closed our arses tight, but it was too late.'"
talk.politics.mideast,77820,                                                 (Hasan B. Mutlu - 1993)
talk.politics.mideast,77820,
talk.politics.mideast,77821,Subject: Re: Heir Martillo (Re: Just say no to Abrahamic religion)
talk.politics.mideast,77821,From: mghayalo@uceng.uc.edu (Manoj Ghayalod)
talk.politics.mideast,77821,Organization: University of Cincinnati
talk.politics.mideast,77821,Lines: 19
talk.politics.mideast,77821,
talk.politics.mideast,77821,In article <1993May24.165636.29928@cirrus.com> chrism@cirrus.com (Chris Metcalfe) writes:
talk.politics.mideast,77821,>In article <C7FpAL.Eu9@world.std.com> tti@world.std.com (Joachim Martillo) writes:
talk.politics.mideast,77821,>
talk.politics.mideast,77821,">>To be fair, traditional Jewish and Christian thinking is actually"
talk.politics.mideast,77821,>>quite similar to Islamic thinking on these issues.  Modern civilized
talk.politics.mideast,77821,>>Westerners should strive for the complete neutralization of all
talk.politics.mideast,77821,>>Abrahamic relition.
talk.politics.mideast,77821,>>
talk.politics.mideast,77821,>>Joachim Carlo Santos Martillo Ajami
talk.politics.mideast,77821,>
talk.politics.mideast,77821,>Sieg Heil!
talk.politics.mideast,77821,"Heil Ajami!, or do you prefer"
talk.politics.mideast,77821,Heil Martillo! or
talk.politics.mideast,77821,Heil Santos! or
talk.politics.mideast,77821,Heil Carlo! or
talk.politics.mideast,77821,"Heil Joachim!<- This I would suggest against, it sounds too informal, mein"
talk.politics.mideast,77821,fuhrer!
talk.politics.mideast,77821,
talk.politics.mideast,77821,Manoj
talk.politics.mideast,77822,From: oaf@zurich.ai.mit.edu (Oded Feingold)
talk.politics.mideast,77822,Subject: who does the land belong to (was Re: Jews Shoot Muslim Infants)
talk.politics.mideast,77822,Organization: M.I.T. Artificial Intelligence Lab.
talk.politics.mideast,77822,Lines: 70
talk.politics.mideast,77822,Distribution: world
talk.politics.mideast,77822,	<1993May19.142202.20722@ncrcae.ColumbiaSC.NCR.COM>
talk.politics.mideast,77822,	<1tft9k$71c@bagel.cs.huji.ac.il> <C7C4C7.E7L@ucunix.san.uc.edu>
talk.politics.mideast,77822,	<1tnu7f$19b@bagel.cs.huji.ac.il>
talk.politics.mideast,77822,Reply-To: oaf@zurich.ai.mit.edu
talk.politics.mideast,77822,NNTP-Posting-Host: klosters.ai.mit.edu
talk.politics.mideast,77822,In-reply-to: aplebaum@irs01.cs.huji.ac.il's message of 23 May 1993 13:29:19 GMT
talk.politics.mideast,77822,
talk.politics.mideast,77822,Lovely arguments.  But do we write about historical ownership of any
talk.politics.mideast,77822,"place - Palestine, Pakistan, Cyprus, Aegean Islands (and the oil that"
talk.politics.mideast,77822,"may lie beneath them), whatever - for any reason other than"
talk.politics.mideast,77822,justification for stomping others?
talk.politics.mideast,77822,
talk.politics.mideast,77822,"DOES IT TRULY MATTER whose ancestor lived where 20, 200, or 2000 years"
talk.politics.mideast,77822,ago?  More than how you treat the land and each other?
talk.politics.mideast,77822,
talk.politics.mideast,77822,"Who is wise enough to decree that a person's right to life, liberty"
talk.politics.mideast,77822,and pursuit of happiness in a particular place depends on accidents of
talk.politics.mideast,77822,birth?  Who can even be sure about the precise tracks of the sperm
talk.politics.mideast,77822,that birthed the people we wish to despise?
talk.politics.mideast,77822,
talk.politics.mideast,77822,"IMHO, the American Indians have it right.  We belong to the earth, it"
talk.politics.mideast,77822,does not belong to us.  Failure to understand that is a good way to
talk.politics.mideast,77822,cause lossage all the way around.  My guess is that once we trash our
talk.politics.mideast,77822,environment sufficiently we shall die along with it - the baby eating
talk.politics.mideast,77822,"and killing its mother, then dying for lack of milk."
talk.politics.mideast,77822,
talk.politics.mideast,77822,"Death and disease do not respect national boundaries, not as toxins,"
talk.politics.mideast,77822,"disease vectors,  lost farmland/wetlands/forest cover/water supplies,"
talk.politics.mideast,77822,nor any other way.  When we fight over which national group owns which
talk.politics.mideast,77822,"piece of turf, we are merely contending for the best vantage point"
talk.politics.mideast,77822,"from which to kill others, ""our"" land and eventually ourselves."
talk.politics.mideast,77822,
talk.politics.mideast,77822,That is something of which to be proud.  Very proud.  Makes me glad to
talk.politics.mideast,77822,be human.
talk.politics.mideast,77822,
talk.politics.mideast,77822,
talk.politics.mideast,77822,I'm not mindlessly rejecting all nationalism.  Maybe it's fair to ask
talk.politics.mideast,77822,whether a recent immigrant deserves a share of the infrastructure that
talk.politics.mideast,77822,all _my_ ancestors (hah!) labored to produce.  But it's an artificial
talk.politics.mideast,77822,"distinction: is the recent immigrant, even a refugee, less likely to"
talk.politics.mideast,77822,contribute to the next generation's legacy than anyone else?  [In
talk.politics.mideast,77822,history the reverse is often the case: recent immigrants strive
talk.politics.mideast,77822,"hardest.  If nothing else, they fill open eco(l/n)ogic niches.]"
talk.politics.mideast,77822,
talk.politics.mideast,77822,"Then again, my tribe is infinitely better than your tribe, so I can"
talk.politics.mideast,77822,"understand you all have nothing but plot to knock me off.  While I, of"
talk.politics.mideast,77822,"course, will make sure it doesn't happen, even if I must shoot Muslim"
talk.politics.mideast,77822,infants (or bash Jewish ones against the walls of schoolhouses) to do
talk.politics.mideast,77822,"so.  That'll prove my moral superiority, by golly, as well as the"
talk.politics.mideast,77822,rightness of my cause.
talk.politics.mideast,77822,
talk.politics.mideast,77822,
talk.politics.mideast,77822,"Clearly, there is no higher purpose in life than killing others"
talk.politics.mideast,77822,because they are not like you.  I would never get in the way of such
talk.politics.mideast,77822,fun.
talk.politics.mideast,77822,
talk.politics.mideast,77822,Let's see:  
talk.politics.mideast,77822,	soc.culture.turkish - Why don't you Turks go back to Lake
talk.politics.mideast,77822,"		Baikal where you came from, and leave the land to the"
talk.politics.mideast,77822,"		Greeks, who stole it fair and square from the"
talk.politics.mideast,77822,		Scythians?
talk.politics.mideast,77822,	soc.culture.pakistan - Why don't you guys redistribute
talk.politics.mideast,77822,"		yourselves over India, as God meant for you to do?"
talk.politics.mideast,77822,"	soc.culture.jewish, soc.culture.arabic - we stick together,"
talk.politics.mideast,77822,"		fight together, die together.  We are brothers, and"
talk.politics.mideast,77822,		inseparable.
talk.politics.mideast,77822,"	talk.politics.mideast - oh well, had to be there."
talk.politics.mideast,77822,
talk.politics.mideast,77822,Oded
talk.politics.mideast,77822,"[Planning on being a Scythian irredentist, as soon as I finish my"
talk.politics.mideast,77822,present assignment.]
talk.politics.mideast,77822,
talk.politics.mideast,77822,
talk.politics.mideast,77822,P.S.:	I can't get a semi-decent death threat anymore?
talk.politics.mideast,77822,
talk.politics.mideast,77822,"P.P.S.:	Yeh, the Native Americans had it right.  We had to kill them"
talk.politics.mideast,77822,		off to keep their sedition from spreading.
talk.politics.mideast,77823,From: oaf@zurich.ai.mit.edu (Oded Feingold)
talk.politics.mideast,77823,Subject: Re: Netanyahu Should Be Stoned
talk.politics.mideast,77823,Organization: M.I.T. Artificial Intelligence Lab.
talk.politics.mideast,77823,Lines: 6
talk.politics.mideast,77823,Reply-To: oaf@zurich.ai.mit.edu
talk.politics.mideast,77823,NNTP-Posting-Host: klosters.ai.mit.edu
talk.politics.mideast,77823,In-reply-to: cy779@cleveland.Freenet.Edu's message of 20 May 1993 21:13:06 GMT
talk.politics.mideast,77823,
talk.politics.mideast,77823,Anas Omran...
talk.politics.mideast,77823,	
talk.politics.mideast,77823,"@>	But since all Jews that way, they find him a leader to follow!"
talk.politics.mideast,77823,
talk.politics.mideast,77823,"Anas, how much is Netanyahu paying you to write this?"
talk.politics.mideast,77823,
talk.politics.mideast,77850,From: dbd@urartu.sdpa.org (David Davidian)
talk.politics.mideast,77850,Subject: Re: Armenians of Karabakh deserve independence!
talk.politics.mideast,77850,Summary: Karabakh Armenians & Native Americans 
talk.politics.mideast,77850,Organization: S.D.P.A. Center for Regional Studies
talk.politics.mideast,77850,Lines: 44
talk.politics.mideast,77850,
talk.politics.mideast,77850,In article <3044@cronos.metaphor.com> covdy@shemesh.metaphor.com (Ivan Covdy)
talk.politics.mideast,77850,"wrote in response to article <30975@galaxy.ucr.edu>, raffi@watnxt08.ucr.edu "
talk.politics.mideast,77850,(Raffi R Kojian) says:
talk.politics.mideast,77850,
talk.politics.mideast,77850,"[IC] There are some Armenians here, in the USA."
talk.politics.mideast,77850,"[IC] In fact, there are some areas where Armenians are majority."
talk.politics.mideast,77850,"[IC] Suppose, a large group of people of one of such area decides,"
talk.politics.mideast,77850,"[IC] that the US ""government is not representing their interests, and vote for"
talk.politics.mideast,77850,"[IC] seperation"" from the USA."
talk.politics.mideast,77850,
talk.politics.mideast,77850,The Armenians you refer to have chosen to come to the United States lawfully 
talk.politics.mideast,77850,"and peacefully. However, if Armenians invade the United States and force"
talk.politics.mideast,77850,"Americans to either flee or become Armenians, it will not succeed. Similarly,"
talk.politics.mideast,77850,the Armenians of Karabakh are being forced by Azerbaijan to either become 
talk.politics.mideast,77850,"Azeris or leave, and it also will not succeed, as has been demonstrated. "
talk.politics.mideast,77850,
talk.politics.mideast,77850,"Karabakh, irrespective of its geographic position situated technically within"
talk.politics.mideast,77850,"the Stalin-prepared borders of Azerbaijan, has been long oppressed and "
talk.politics.mideast,77850,"eventually was invaded in 1991 by Azeri OMON and Soviet forces, resulting in "
talk.politics.mideast,77850,the northern third of this Armenian area being depopulated of Armenians. The 
talk.politics.mideast,77850,Armenians have been fighting back ever since. 
talk.politics.mideast,77850,
talk.politics.mideast,77850,"Clearly, you feel it rather ridiculous for Armenians, of let's say Glendale, "
talk.politics.mideast,77850,"California, to engage in an independence movement for a free and independent"
talk.politics.mideast,77850,"Glendale. Similarly, the Azerbaijanis are engaging in a losing attempt at"
talk.politics.mideast,77850,"claiming sovereignty over the land and people of Karabakh, who have lived"
talk.politics.mideast,77850,continuously in Karabakh a thousand years before the first Central Asian 
talk.politics.mideast,77850,invaders ever stepped foot in the Caucasus. 
talk.politics.mideast,77850,
talk.politics.mideast,77850,[IC] Should they get it? 
talk.politics.mideast,77850,[IC] And should the UN enforce their will?
talk.politics.mideast,77850,"[IC] And is it a simple, beautiful concept, indeed?"
talk.politics.mideast,77850,
talk.politics.mideast,77850,Your analogy has broken down because you have switched positions of the victim
talk.politics.mideast,77850,and invader. A better analogy would be the direct parallel between Armenians 
talk.politics.mideast,77850,"of Karabakh and Native Americans. Now, if you wish, we can discuss the tenets "
talk.politics.mideast,77850,of might versus right and the policies of settler nations!
talk.politics.mideast,77850,
talk.politics.mideast,77850,
talk.politics.mideast,77850,-- 
talk.politics.mideast,77850,"David Davidian dbd@urartu.sdpa.org   | ""Armenia has not learned a lesson in"
talk.politics.mideast,77850,S.D.P.A. Center for Regional Studies |  Anatolia and has forgotten the 
talk.politics.mideast,77850,"P.O. Box 382761                      |  punishment inflicted on it.""  4/14/93"
talk.politics.mideast,77850,"Cambridge, MA 02238                  |   -- Late Turkish President Turgut Ozal "
talk.politics.misc,179107,From: cramer@optilink.COM (Clayton Cramer)
talk.politics.misc,179107,Subject: Re: New Study Out On Gay Percentage
talk.politics.misc,179107,"Organization: Optilink Corporation, Petaluma, CA"
talk.politics.misc,179107,Lines: 38
talk.politics.misc,179107,
talk.politics.misc,179107,"In article <1993Apr22.163758.17886@galileo.cc.rochester.edu>, as010b@uhura.cc.rochester.edu (Tree of Schnopia) writes:"
talk.politics.misc,179107,> In <15491@optilink.COM> cramer@optilink.COM (Clayton Cramer) writes:
talk.politics.misc,179107,"> >In article <852@esun179.gdc.com>, piatt@gdc.COM (Gary Piatt) writes:"
talk.politics.misc,179107,"# ## Ahh, what's good for the goose is not necessarily what's good for"
talk.politics.misc,179107,# ## the gander.  You don't want homosexuals to impose their moral codes
talk.politics.misc,179107,"# ## (such diabolical ideas as equal rights) on you, yet you are willing"
talk.politics.misc,179107,# ## to impose your moral codes on them.  Do I detect a double standard?
talk.politics.misc,179107,# ## 
talk.politics.misc,179107,# ## -garison
talk.politics.misc,179107,# 
talk.politics.misc,179107,# #What do you mean?  If adults want to get together for sodomy in
talk.politics.misc,179107,"# #private, that's their business."
talk.politics.misc,179107,# 
talk.politics.misc,179107,# And that's precisely what they do.  So what's your problem with the queer
talk.politics.misc,179107,"# population, boyo?  The only difference between us is what we do in"
talk.politics.misc,179107,# private--who we love.
talk.politics.misc,179107,# 
talk.politics.misc,179107,# ----bi    Andrew D. Simchik					SCHNOPIA!
talk.politics.misc,179107,
talk.politics.misc,179107,"Do it in private, and it won't be a problem.  But the reason that"
talk.politics.misc,179107,the homosexual activists are so hot on antidiscrimination laws is
talk.politics.misc,179107,that they want:
talk.politics.misc,179107,
talk.politics.misc,179107,"1. To be able to wear that lovely chiffon evening gown to work, and"
talk.politics.misc,179107,not have people get disgusted;
talk.politics.misc,179107,
talk.politics.misc,179107,2. To be able to wear their NAMBLA T-shirt and not worry about
talk.politics.misc,179107,getting fired;
talk.politics.misc,179107,
talk.politics.misc,179107,"3. To be able to have access to young boys, so that they start"
talk.politics.misc,179107,making the next generation of homosexuals.
talk.politics.misc,179107,
talk.politics.misc,179107,If your right to privacy is what makes sodomy laws unconstitutional
talk.politics.misc,179107,"(a position that I agree with), then keep it private, and there"
talk.politics.misc,179107,won't be a problem.
talk.politics.misc,179107,-- 
talk.politics.misc,179107,"Clayton E. Cramer {uunet,pyramid}!optilink!cramer  My opinions, all mine!"
talk.politics.misc,179107,"Relations between people to be by mutual consent, or not at all."
talk.politics.misc,179108,From: walsh@optilink.COM (Mark Walsh)
talk.politics.misc,179108,Subject: Re: Freedom of Association
talk.politics.misc,179108,"Organization: Optilink Corporation, Petaluma, CA"
talk.politics.misc,179108,Lines: 92
talk.politics.misc,179108,
talk.politics.misc,179108,"From article <pdb059-220493112512@kilimanjaro.jpl.nasa.gov>, by pdb059@ipl.jpl.nasa.gov (Paul Bartholomew):"
talk.politics.misc,179108,"> In article <philC5v0vo.7Ju@netcom.com>, phil@netcom.com (Phil Ronzone)"
talk.politics.misc,179108,> wrote:
talk.politics.misc,179108,
talk.politics.misc,179108,"#> A very well put together post. I disagree with several key points, but the"
talk.politics.misc,179108,"#> post is an excellent one with which to ""engage in discourse"":"
talk.politics.misc,179108,
talk.politics.misc,179108,"I agree wholeheartedly.  Paul, you have handled this so well,"
talk.politics.misc,179108,I think that you could write ballot materials.
talk.politics.misc,179108,
talk.politics.misc,179108,> Thank you.  I'd hoped to avoid the rancor that has characterized much
talk.politics.misc,179108,> of the debate on this issue.  I'm also not going to prolong the debate
talk.politics.misc,179108,"> on this.  I wanted to respond to a couple of the points you make, but"
talk.politics.misc,179108,> this will be my last posting on this.
talk.politics.misc,179108,
talk.politics.misc,179108,"No, don't stop!"
talk.politics.misc,179108,
talk.politics.misc,179108,#> Right to Equal Opportunity (lets call it REO) involves coercion in all cases
talk.politics.misc,179108,#> (by definition).
talk.politics.misc,179108,
talk.politics.misc,179108,> One question:  is it your position that there is no REO?  Or just that
talk.politics.misc,179108,> this is a lesser right to FOA?
talk.politics.misc,179108,
talk.politics.misc,179108,Good question.  It just depends.  How's that for an answer?  :-)
talk.politics.misc,179108,"Seriously, I believe that it depends on wether or not you are"
talk.politics.misc,179108,"talking about a governmental employer or not.  In this case, I"
talk.politics.misc,179108,"believe that there should be absolutely no discrimination,"
talk.politics.misc,179108,"direct or indirect, period.  I feel this way not because it would"
talk.politics.misc,179108,"offend my moral sensibilities (which it of course would), but"
talk.politics.misc,179108,because the government is a coercive entity which we cannot
talk.politics.misc,179108,"escape.  It boggles my mind that in my lifetime, there were"
talk.politics.misc,179108,"""whites only"" drinking fountains in some parks, but no fountains"
talk.politics.misc,179108,"for others, yet the taxes garnished to support those fountains"
talk.politics.misc,179108,"certainly were not applied to ""whites only.""  In essence, we"
talk.politics.misc,179108,cannot escape the coercive state.  Even Randy Weavers have to pay
talk.politics.misc,179108,"property tax.  On the other hand, private employers are not a"
talk.politics.misc,179108,"monopoly, and their businesses should be run by them, and not by"
talk.politics.misc,179108,"the government, unless they elect to turn their affairs over to"
talk.politics.misc,179108,that government.
talk.politics.misc,179108,
talk.politics.misc,179108,"#> Why? Says who? Why can mom & pop have FOA, but IBM be forced, and force is"
talk.politics.misc,179108,"#> the correct word here, to have REO?"
talk.politics.misc,179108,
talk.politics.misc,179108,"> In the case of the mom & pop store, their FOA is directly affected.  They,"
talk.politics.misc,179108,"> as individuals, will have to associate with whomever they hire.  In the"
talk.politics.misc,179108,"> case of IBM, I ask again, whose FOA are we protecting?  I do not accept"
talk.politics.misc,179108,"> that IBM, as a corporate entity, has a right to FOA."
talk.politics.misc,179108,
talk.politics.misc,179108,"But if the mom & pop store is affected by who they hire,"
talk.politics.misc,179108,isn't IBM?  There is a slippery slope here.  In Santa Cruz
talk.politics.misc,179108,"(where a number of loony anti-discrimination laws exist),"
talk.politics.misc,179108,a guy sued a restaurant for not hiring him because he had
talk.politics.misc,179108,"every imaginable kitchen utensil dangling from his earlobe,"
talk.politics.misc,179108,and his tatoos were very distracting.
talk.politics.misc,179108,
talk.politics.misc,179108,"#> Suddenly, by arm waving, by magic, a landlord does not have FOA. And on"
talk.politics.misc,179108,"#> what basis does the FOA of the landlord ""disappear""?"
talk.politics.misc,179108,
talk.politics.misc,179108,"#> It seems that vague terms like ""no contact with tenants"" suffice."
talk.politics.misc,179108,
talk.politics.misc,179108,> On the basis that the landlord has no contact with his/her tenants.  If
talk.politics.misc,179108,"> the landlord doesn't associate with his tenants, then how can he complain"
talk.politics.misc,179108,> that his FOA is being violated?
talk.politics.misc,179108,
talk.politics.misc,179108,"I have a lot of interaction (all positive) with my tenants,"
talk.politics.misc,179108,so I guess that that isn't an issue.  But say I were to buy
